,location,total_sqft,bath,price,bhk
8030,Yeshwanthpur,2500.0,5.0,185.0,6
8036,Yeshwanthpur,1876.0,3.0,160.0,3
8038,other,2770.0,4.0,290.0,3
8041,other,600.0,1.0,38.0,1
8044,other,1500.0,2.0,185.0,2
8047,other,845.0,2.0,55.0,2
8048,other,2511.0,3.0,205.0,3
8051,other,1200.0,2.0,65.0,2
8052,other,1200.0,3.0,90.0,3
8056,other,782.0,2.0,55.68,2
8059,other,945.0,2.0,54.0,2
8063,other,2795.0,4.0,235.0,3
8065,other,1904.0,3.0,150.0,3
8066,other,2000.0,3.0,175.0,3
8072,other,912.0,2.0,70.0,3
8078,other,2405.0,4.0,260.0,3
8079,other,1500.0,2.0,115.0,2
8084,other,1060.0,2.0,60.0,2
8085,other,2600.0,8.0,180.0,8
8087,other,1285.0,2.0,72.5,2
8091,other,1280.0,2.0,69.0,2
8095,other,900.0,2.0,110.0,2
8100,other,1560.0,3.0,115.0,3
8103,other,1200.0,4.0,165.0,4
8106,other,1200.0,2.0,79.0,2
8108,other,1350.0,2.0,140.0,3
8109,other,1800.0,3.0,150.0,3
8113,other,1200.0,3.0,90.0,3
8114,other,2023.71,3.0,275.0,3
8120,other,2150.0,4.0,240.0,3
8123,other,3309.0,4.0,325.0,4
8124,other,5000.0,9.0,360.0,11
8126,other,1150.0,2.0,126.0,2
8129,other,1200.0,2.0,74.0,2
8134,other,720.0,2.0,45.0,2
8137,other,1200.0,3.0,165.0,4
8138,other,700.0,1.0,41.0,1
8141,other,1353.0,2.0,110.0,2
8142,other,1200.0,2.0,85.0,1
8148,other,1056.0,2.0,80.0,2
8152,other,1544.0,3.0,120.0,3
8153,other,1200.0,2.0,65.0,2
8154,other,540.0,1.0,36.0,1
8155,other,1578.0,3.0,180.0,3
8157,other,1600.0,2.0,115.0,2
8158,other,416.0,1.0,18.5,1
8161,other,834.0,1.0,60.0,1
8163,other,3000.0,5.0,260.0,4
8164,other,2160.0,5.0,250.0,6
8166,other,469.0,1.0,25.0,1
8171,other,1630.0,2.0,200.0,2
8175,other,4046.0,4.0,445.0,4
8177,other,1355.0,2.0,115.0,2
8178,other,600.0,1.0,50.0,1
8179,other,1875.0,3.0,165.0,3
8180,other,600.0,2.0,55.0,2
8186,other,1092.0,2.0,98.5,3
8189,other,1855.0,3.0,225.0,3
8193,other,425.0,1.0,20.03,1
8195,other,600.0,1.0,60.0,1
8196,other,1468.0,2.0,140.0,2
8197,other,4300.0,5.0,550.0,4
8199,other,775.0,2.0,55.0,2
8201,other,1200.0,2.0,93.0,1
8203,other,1352.0,3.0,135.0,3
8206,other,1976.0,3.0,184.0,3
8207,other,5500.0,4.0,600.0,4
8209,other,1200.0,3.0,95.0,3
8212,other,1180.0,2.0,69.0,2
8213,other,686.0,1.0,17.0,1
8215,other,1500.0,4.0,180.0,4
8217,other,1282.0,2.0,87.0,2
8220,other,1300.0,1.0,115.0,2
8221,other,530.0,1.0,20.0,1
8222,other,1350.0,2.0,80.0,2
8224,other,2400.0,6.0,125.0,8
8226,other,1141.0,2.0,62.0,2
8228,other,1200.0,1.0,110.0,1
8230,other,950.0,1.0,40.0,1
8240,other,1200.0,4.0,135.0,4
8242,other,1500.0,3.0,115.0,3
8244,other,750.0,1.0,56.25,1
8255,other,3095.0,3.0,350.0,3
8257,other,1200.0,1.0,28.0,1
8262,other,1560.0,3.0,188.0,3
8265,other,485.0,1.0,15.0,1
8271,other,1200.0,3.0,130.0,3
8272,other,1050.0,2.0,67.0,2
8278,other,1132.0,2.0,67.0,2
8283,other,1380.0,2.0,80.0,2
8286,other,4346.0,5.0,500.0,4
8288,other,2200.0,3.0,187.0,3
8289,other,3329.0,3.0,330.0,3
8290,other,3600.0,4.0,300.0,4
8291,other,3500.0,3.0,450.0,4
8293,other,1093.0,2.0,65.0,2
8297,other,1100.0,2.0,62.7,2
8300,other,2197.0,4.0,280.0,3
8302,other,1100.0,2.0,60.0,2
8303,other,1600.0,3.0,172.0,4
8305,other,2000.0,3.0,166.0,4
8312,other,1200.0,2.0,66.0,2
8314,other,1525.0,2.0,122.0,3
8318,other,2400.0,3.0,200.0,4
8319,other,1000.0,2.0,130.0,2
8321,other,3040.0,1.0,180.0,2
8323,other,1390.0,3.0,120.0,3
8325,other,1135.0,2.0,68.0,2
8326,other,900.0,2.0,55.0,2
8330,other,2500.0,3.0,250.0,3
8345,other,2000.0,3.0,210.0,3
8346,other,2400.0,4.0,300.0,5
8347,other,1760.0,3.0,176.0,3
8348,other,595.0,1.0,42.0,1
8353,other,1170.0,2.0,86.0,2
8354,other,2200.0,4.0,235.0,4
8355,other,1200.0,3.0,95.0,3
8363,other,1650.0,3.0,175.0,3
8370,other,1650.0,4.0,160.0,3
8371,other,800.0,2.0,50.0,2
8372,other,1225.0,2.0,150.0,2
8374,other,3675.0,4.0,367.0,4
8375,other,1200.0,2.0,150.0,2
8378,other,1350.0,2.0,80.0,2
8381,other,1188.0,2.0,73.0,2
8383,other,680.0,2.0,42.0,2
8386,other,955.0,2.0,53.55,2
8388,other,2479.13,3.0,215.0,3
8389,other,1100.0,2.0,106.0,2
8393,other,650.0,1.0,26.0,1
8395,other,2000.0,3.0,207.0,3
8396,other,1050.0,2.0,110.0,2
8398,other,2204.0,2.0,305.0,3
8407,other,500.0,1.0,20.0,1
8409,other,3155.0,4.0,370.0,3
8411,other,1265.0,2.0,70.0,2
8412,other,1012.0,2.0,59.0,2
8413,other,2045.0,4.0,154.0,3
8415,other,2400.0,4.0,280.0,6
8416,other,581.91,2.0,25.0,1
8417,other,1158.0,2.0,85.0,3
8418,other,925.0,2.0,51.0,2
8419,other,1415.0,2.0,110.0,2
8422,other,4750.0,5.0,600.0,4
8423,other,1840.0,3.0,155.0,3
8424,other,1350.0,2.0,185.0,2
8425,other,824.0,2.0,60.0,2
8426,other,1340.0,2.0,100.0,3
8428,other,1533.0,3.0,115.0,3
8431,other,750.0,1.0,25.0,1
8441,other,1140.0,2.0,76.0,2
8442,other,1198.0,2.0,84.0,2
8443,other,4000.0,4.0,520.0,4
8445,other,1370.0,2.0,75.0,2
8449,other,1000.0,1.0,55.0,2
8450,other,1200.0,2.0,125.0,2
8454,other,1050.0,1.0,70.0,1
8463,other,400.0,1.0,14.0,1
8467,other,4800.0,5.0,629.0,4
8468,other,1200.0,2.0,70.0,2
8470,other,1100.0,2.0,60.0,2
8472,other,1300.0,2.0,79.0,2
8474,other,3500.0,4.0,350.0,4
8476,other,1000.0,2.0,110.0,3
8483,other,2400.0,3.0,260.0,3
8487,other,1452.55,2.0,110.0,2
8489,other,1170.0,2.0,105.0,2
8492,other,3095.0,3.0,375.0,3
8496,other,3600.0,4.0,365.0,4
8501,other,1650.0,3.0,165.0,3
8502,other,1550.0,2.0,150.0,3
8507,other,1030.0,2.0,61.0,2
8508,other,600.0,1.0,32.0,1
8509,other,1165.0,2.0,135.0,2
8512,other,3000.0,4.0,240.0,4
8514,other,1315.0,2.0,90.0,2
8515,other,1210.0,2.0,72.0,2
8520,other,1170.0,2.0,68.0,2
8521,other,1600.0,2.0,110.0,2
8525,other,1980.0,3.0,224.0,3
8528,other,1900.0,3.0,160.0,3
8530,other,1100.0,2.0,75.0,2
8534,other,3515.0,3.0,420.0,3
8536,other,1100.0,2.0,70.0,2
8540,other,700.0,1.0,41.0,1
8545,other,3000.0,3.0,250.0,3
8546,other,1100.0,2.0,61.0,2
8547,other,1260.0,1.0,41.0,1
8548,other,1500.0,1.0,37.5,1
8549,other,600.0,1.0,17.0,1
8551,other,1165.0,2.0,75.0,2
8559,other,2400.0,4.0,325.0,3
8561,other,1463.0,1.0,142.0,2
8563,other,2401.0,3.0,185.0,3
8564,other,1875.0,2.0,235.0,3
8566,other,890.0,1.0,75.0,1
8569,other,2400.0,3.0,290.0,3
8574,other,1350.0,2.0,90.0,2
8577,other,800.0,1.0,52.0,1
8580,other,792.0,2.0,70.0,2
8586,other,461.82,1.0,31.7,1
8590,other,1260.0,2.0,75.0,2
8592,other,12000.0,12.0,525.0,10
8594,other,2820.0,3.0,285.0,3
8597,other,1350.0,2.0,140.0,3
8598,other,4051.0,4.0,345.0,4
8599,other,2100.0,3.0,170.0,3
8600,other,1991.0,3.0,160.0,3
8604,other,3000.0,4.0,342.0,4
8607,other,1375.0,2.0,105.0,2
8619,other,1058.0,2.0,60.0,2
8620,other,900.0,1.0,30.0,1
8621,other,1672.0,3.0,150.0,3
8624,other,1250.0,3.0,139.0,3
8625,other,1468.0,3.0,130.0,2
8629,other,1480.0,2.0,145.0,3
8632,other,2280.0,3.0,285.0,3
8633,other,2000.0,3.0,200.0,3
8639,other,1125.0,2.0,75.0,2
8641,other,1639.0,3.0,123.0,3
8643,other,1740.0,3.0,199.0,3
8646,other,6200.0,5.0,720.0,5
8649,other,925.0,2.0,63.0,2
8651,other,1200.0,2.0,79.0,2
8652,other,2500.0,3.0,270.0,3
8653,other,1584.0,3.0,145.0,4
8655,other,3000.0,3.0,400.0,3
8659,other,1750.0,3.0,180.0,3
8660,other,1500.0,1.0,160.0,2
8661,other,2100.0,6.0,275.0,6
8663,other,705.0,1.0,36.5,1
8668,other,1260.0,1.0,41.0,1
8669,other,1200.0,2.0,125.0,2
8670,other,1270.0,2.0,175.0,4
8671,other,1200.0,3.0,130.0,3
8672,other,3595.0,6.0,360.0,4
8674,other,3100.0,5.0,385.0,4
8676,other,1200.0,4.0,150.0,4
8677,other,3259.0,3.0,270.0,3
8680,other,596.0,1.0,42.0,1
8681,other,10000.0,16.0,550.0,16
8682,other,1200.0,4.0,110.0,4
8683,other,1910.0,3.0,190.0,3
8686,other,1750.0,3.0,149.0,3
8688,other,985.0,2.0,63.0,2
8689,other,1300.0,2.0,129.0,2
8694,other,650.0,1.0,30.0,1
8696,other,1350.0,4.0,145.0,4
8697,other,910.0,1.0,42.0,1
8700,other,532.0,1.0,22.49,1
8703,other,1550.0,2.0,160.0,2
8707,other,1000.0,2.0,80.0,2
8710,other,1865.0,4.0,140.0,3
8720,other,675.0,3.0,52.0,2
8721,other,1801.0,3.0,139.0,3
8723,other,2990.0,4.0,324.0,4
8724,other,2400.0,2.0,160.0,2
8726,other,1150.0,2.0,75.0,2
8727,other,1200.0,3.0,165.0,3
8740,other,1839.0,3.0,165.0,3
8742,other,900.0,2.0,70.0,2
8744,other,1500.0,3.0,149.0,3
8747,other,750.0,2.0,50.0,1
8748,other,600.0,3.0,75.0,2
8752,other,1500.0,1.0,19.5,1
8754,other,1200.0,2.0,70.0,2
8755,other,1200.0,2.0,160.0,2
8756,other,1904.0,3.0,155.0,3
8757,other,2770.0,4.0,315.0,3
8758,other,813.0,1.0,39.0,1
8767,other,1280.0,2.0,75.0,2
8768,other,735.0,1.0,75.0,1
8769,other,500.0,1.0,24.0,1
8771,other,1200.0,4.0,145.0,3
8772,other,1200.0,2.0,100.0,2
8773,other,1200.0,3.0,160.0,3
8779,other,1030.0,2.0,77.25,2
8781,other,2000.0,3.0,160.0,3
8785,other,1380.0,2.0,75.0,2
8790,other,3100.0,3.0,250.0,3
8791,other,1190.0,2.0,100.0,2
8800,other,1200.0,4.0,140.0,4
8803,other,1097.0,2.0,65.0,2
8804,other,1600.0,3.0,165.0,4
8806,other,900.0,2.0,110.0,2
8807,other,1200.0,2.0,125.0,2
8808,other,1355.0,2.0,75.0,2
8810,other,7500.0,4.0,900.0,4
8813,other,4104.0,4.0,360.0,4
8816,other,2080.0,2.0,150.0,2
8817,other,1505.0,2.0,90.0,2
8818,other,1200.0,3.0,95.75,3
8819,other,1810.0,4.0,148.0,3
8826,other,1500.0,2.0,130.0,3
8830,other,1400.0,2.0,80.0,2
8831,other,1533.0,3.0,150.0,3
8833,other,3730.0,6.0,450.0,4
8834,other,745.0,2.0,50.0,2
8836,other,1355.0,2.0,95.0,2
8837,other,833.0,1.0,49.0,1
8839,other,3000.0,5.0,270.0,4
8840,other,1220.0,2.0,68.0,2
8841,other,3811.0,3.0,475.0,4
8844,other,1350.0,2.0,110.0,2
8852,other,1280.0,4.0,115.0,4
8855,other,1655.0,3.0,155.0,3
8856,other,1150.0,2.0,74.0,2
8858,other,1200.0,2.0,108.0,3
8859,other,1200.0,2.0,75.0,2
8864,other,1500.0,2.0,203.0,2
8867,other,4500.0,9.0,500.0,9
8870,other,1550.0,3.0,160.0,3
8874,other,3179.0,5.0,351.0,4
8876,other,1200.0,3.0,85.0,2
8878,other,1800.0,3.0,140.0,3
8881,other,3900.0,4.0,333.0,4
8882,other,2400.0,4.0,200.0,3
8886,other,950.0,2.0,60.0,2
8892,other,1900.0,3.0,205.0,3
8896,other,2100.0,3.0,240.0,3
8900,other,1200.0,3.0,140.0,3
8901,other,814.0,2.0,55.0,2
8904,other,1590.0,3.0,120.0,3
8905,other,3754.0,6.0,430.0,4
8910,other,1340.0,2.0,77.0,2
8915,other,2300.0,4.0,200.0,4
8916,other,1210.0,2.0,76.0,2
8921,other,1065.0,2.0,58.0,2
8925,other,3600.0,4.0,450.0,4
8932,other,1000.0,1.0,75.0,2
8935,other,1170.0,2.0,86.0,2
8936,other,4830.0,5.0,390.0,4
8937,other,850.0,2.0,75.0,2
8942,other,1150.0,2.0,125.0,2
8945,other,2550.0,4.0,290.0,3
8946,other,3080.0,2.0,285.0,4
8948,other,3400.0,6.0,420.0,4
8949,other,450.0,1.0,25.0,1
8950,other,1100.0,2.0,85.0,2
8955,other,1036.0,2.0,110.0,2
8958,other,1376.0,4.0,156.0,4
8963,other,1080.0,2.0,62.0,2
8967,other,1475.0,2.0,200.0,3
8968,other,1200.0,3.0,96.25,3
8971,other,830.0,2.0,60.0,2
8972,other,1500.0,2.0,88.0,2
8975,other,856.0,2.0,48.0,2
8976,other,1143.0,2.0,62.0,2
8978,other,1117.0,2.0,110.0,2
8979,other,600.0,1.0,43.0,1
8984,other,2675.0,4.0,290.0,4
8989,other,3500.0,5.0,450.0,4
8994,other,1020.0,2.0,62.0,2
8995,other,3563.0,6.0,310.0,4
8998,other,3300.0,5.0,318.0,4
8999,other,1200.0,3.0,165.0,3
9003,other,1718.0,3.0,223.0,3
9005,other,985.0,2.0,55.0,2
9010,other,1030.0,2.0,80.0,2
9012,other,1150.0,2.0,69.0,2
9016,other,900.0,2.0,55.0,2
9021,other,1750.0,2.0,225.0,4
9023,other,1100.0,2.0,78.0,2
9024,other,1180.0,2.0,74.0,2
9028,other,1800.0,3.0,230.0,3
9032,other,500.0,1.0,15.0,1
9039,other,922.0,2.0,70.0,2
9040,other,850.0,2.0,72.0,2
9041,other,1200.0,1.0,65.0,2
9043,other,1233.0,2.0,100.0,2
9054,other,1500.0,3.0,138.0,3
9055,other,700.0,2.0,43.0,2
9056,other,1750.0,3.0,170.0,3
9060,other,708.0,1.0,55.0,2
9061,other,1680.0,3.0,135.0,3
9062,other,990.0,2.0,58.0,2
9063,other,1240.0,2.0,100.0,2
9065,other,2005.0,3.0,240.0,3
9068,other,1000.0,2.0,97.0,2
9073,other,1200.0,2.0,45.0,1
9078,other,840.0,1.0,75.0,1
9080,other,3317.5,5.0,268.5,4
9081,other,600.0,1.0,52.0,2
9082,other,1670.0,3.0,160.0,3
9086,other,2400.0,5.0,285.0,5
9092,other,905.0,2.0,50.0,2
9093,other,1495.0,3.0,200.0,3
9095,other,550.0,1.0,23.0,1
9101,other,1750.0,3.0,150.0,3
9104,other,1191.0,2.0,90.0,2
9107,other,2849.0,5.0,250.0,4
9112,other,827.0,2.0,45.0,2
9119,other,1205.0,2.0,70.0,2
9126,other,1900.0,3.0,155.0,3
9128,other,1200.0,1.0,95.0,2
9130,other,1100.0,2.0,61.0,2
9131,other,1100.0,2.0,110.0,2
9132,other,1942.0,3.0,155.0,3
9145,other,1200.0,1.0,69.0,1
9148,other,1200.0,1.0,48.0,1
9151,other,1190.0,2.0,70.0,2
9155,other,1250.0,2.0,68.0,2
9156,other,1290.0,1.0,77.5,2
9158,other,1464.0,2.0,145.0,2
9159,other,1200.0,2.0,75.0,2
9162,other,1485.0,2.0,156.0,3
9166,other,800.0,2.0,55.0,2
9168,other,1480.0,2.0,125.0,3
9170,other,1500.0,2.0,130.0,2
9174,other,1602.0,2.0,165.0,3
9175,other,1200.0,4.0,130.0,4
9176,other,1800.0,3.0,220.0,3
9183,other,2700.0,3.0,200.0,3
9186,other,1490.0,2.0,115.0,3
9189,other,1020.0,2.0,60.0,2
9190,other,550.0,1.0,16.0,1
9193,other,3664.0,3.0,325.0,3
9194,other,690.0,2.0,42.0,2
9198,other,1250.0,2.0,90.0,2
9199,other,1900.0,2.0,190.0,3
9202,other,1602.0,2.0,170.0,3
9203,other,1230.0,2.0,70.0,2
9205,other,450.0,1.0,60.0,1
9206,other,600.0,2.0,23.0,1
9207,other,3463.0,6.0,310.0,4
9208,other,1200.0,2.0,85.0,2
9212,other,1350.0,4.0,140.0,4
9215,other,1175.0,2.0,79.0,2
9217,other,1112.0,2.0,68.0,2
9220,other,1158.0,2.0,75.0,2
9223,other,1200.0,2.0,90.0,2
9224,other,1266.67,2.0,69.0,2
9226,other,2000.0,2.0,160.0,2
9230,other,2679.0,5.0,280.0,4
9231,other,1230.0,2.0,75.0,2
9233,other,3150.0,5.0,145.0,8
9234,other,2400.0,2.0,135.0,2
9235,other,880.0,2.0,48.0,2
9240,other,1022.0,2.0,57.0,2
9241,other,1200.0,2.0,76.0,2
9248,other,1333.0,2.0,77.27,2
9249,other,1100.0,3.0,110.0,3
9250,other,1050.0,2.0,70.0,2
9254,other,1200.0,4.0,165.0,4
9255,other,1100.0,2.0,145.0,3
9257,other,1200.0,3.0,99.0,3
9260,other,1000.0,2.0,60.0,2
9263,other,1012.0,2.0,59.0,2
9266,other,1200.0,4.0,140.0,4
9267,other,600.0,2.0,39.0,2
9276,other,1080.0,3.0,149.0,3
9279,other,1200.0,3.0,160.0,4
9281,other,2456.0,3.0,220.0,3
9283,other,1530.0,2.0,185.0,2
9289,other,1475.0,2.0,171.0,2
9291,other,650.0,1.0,16.0,1
9295,other,1800.0,4.0,145.0,4
9296,other,3000.0,4.0,240.0,4
9299,other,2400.0,4.0,250.0,4
9304,other,1044.0,2.0,60.0,2
9308,other,1567.2,2.0,190.0,3
9313,other,1293.0,2.0,75.0,2
9315,other,860.0,2.0,65.5,2
9320,other,2000.0,2.0,160.0,4
9321,other,834.0,1.0,62.0,1
9322,other,600.0,1.0,52.0,1
9324,other,2750.0,3.0,260.0,3
9328,other,1280.0,2.0,90.0,2
9330,other,2075.0,3.0,175.0,3
9339,other,900.0,3.0,105.0,2
9344,other,470.0,2.0,10.0,1
9346,other,1313.0,4.0,150.0,3
9350,other,2665.0,3.0,350.0,3
9352,other,3500.0,5.0,450.0,4
9359,other,2400.0,5.0,300.0,6
9360,other,3000.0,4.0,130.0,8
9361,other,1235.0,2.0,140.0,2
9362,other,3200.0,3.0,260.0,3
9364,other,3754.0,6.0,480.0,4
9368,other,1200.0,2.0,100.0,3
9369,other,1205.0,2.0,70.0,2
9375,other,375.0,1.0,26.0,1
9376,other,800.0,3.0,59.5,2
9378,other,1400.0,2.0,85.0,2
9380,other,925.0,2.0,70.0,2
9383,other,3500.0,2.0,350.0,4
9386,other,2100.0,4.0,255.0,3
9387,other,400.0,1.0,35.0,1
9391,other,6000.0,1.0,276.0,1
9392,other,825.0,2.0,40.0,1
9394,other,5000.0,5.0,600.0,4
9396,other,4800.0,5.0,420.0,4
9397,other,3400.0,3.0,400.0,3
9398,other,600.0,1.0,33.0,1
9402,other,800.0,1.0,72.0,1
9405,other,655.0,1.0,27.0,1
9406,other,1196.0,2.0,96.0,2
9407,other,927.0,2.0,50.0,2
9408,other,600.0,1.0,18.0,1
9413,other,800.0,2.0,85.0,2
9414,other,985.0,2.0,57.0,2
9415,other,6000.0,12.0,150.0,11
9417,other,600.0,2.0,80.0,2
9424,other,3060.0,4.0,350.0,4
9425,other,800.0,1.0,32.0,1
9427,other,600.0,1.0,35.0,1
9428,other,1010.0,2.0,55.0,2
9431,other,3978.0,4.0,428.0,4
9434,other,2008.0,3.0,170.0,3
9438,other,1350.0,4.0,160.0,4
9439,other,500.0,1.0,20.0,1
9440,other,1280.0,2.0,100.0,3
9444,other,1044.0,2.0,85.0,2
9446,other,840.0,1.0,99.0,2
9449,other,3870.0,4.0,411.0,4
9451,other,1835.0,3.0,175.0,3
9454,other,425.0,1.0,15.0,1
9457,other,2380.0,4.0,242.0,4
9458,other,900.0,1.0,70.0,2
9459,other,1517.0,2.0,125.0,2
9460,other,1200.0,2.0,150.0,3
9466,other,510.0,1.0,34.0,1
9467,other,1166.0,2.0,65.0,2
9468,other,2700.0,2.0,260.0,3
9469,other,1350.0,2.0,175.0,3
9471,other,940.0,2.0,56.0,2
9476,other,1000.0,2.0,63.0,2
9481,other,1804.0,3.0,150.0,3
9484,other,3000.0,3.0,300.0,4
9488,other,1200.0,4.0,110.0,4
9490,other,1217.0,2.0,164.0,2
9493,other,600.0,1.0,45.0,1
9494,other,672.0,1.0,27.0,1
9498,other,2350.0,3.0,210.0,3
9501,other,560.0,1.0,19.0,1
9503,other,520.0,2.0,29.0,1
9504,other,1950.0,3.0,230.0,3
9505,other,600.0,1.0,58.0,1
9506,other,1000.0,1.0,19.0,1
9508,other,375.0,1.0,40.0,1
9510,other,2000.0,2.0,120.0,2
9515,other,1130.0,2.0,74.0,2
9516,other,1407.0,2.0,83.87,2
9518,other,1350.0,4.0,160.0,4
9519,other,2375.0,3.0,260.0,4
9520,other,1200.0,2.0,67.0,2
9521,other,1872.0,3.0,152.0,3
9523,other,812.0,1.0,26.0,1
9525,other,600.0,2.0,35.0,1
9544,other,1050.0,2.0,65.0,2
9545,other,905.0,2.0,50.0,2
9549,other,3155.0,3.0,315.0,3
9554,other,1464.0,2.0,135.0,3
9556,other,1200.0,2.0,75.0,2
9557,other,1707.0,3.0,171.0,3
9558,other,565.0,1.0,33.0,1
9559,other,630.0,2.0,70.0,1
9560,other,1000.0,2.0,55.0,2
9565,other,1100.0,2.0,70.0,2
9566,other,420.0,1.0,23.5,1
9568,other,1225.0,2.0,71.05,2
9571,other,3760.0,2.0,280.0,2
9572,other,3071.0,4.0,300.0,3
9578,other,560.0,1.0,21.0,1
9581,other,2250.0,3.0,180.0,3
9583,other,1350.0,2.0,45.0,1
9584,other,1209.0,2.0,100.0,2
9586,other,1000.0,2.0,60.0,2
9588,other,1200.0,4.0,130.0,4
9589,other,2250.0,3.0,199.0,3
9590,other,3700.0,4.0,314.0,4
9592,other,1405.0,3.0,169.0,3
9593,other,4800.0,6.0,420.0,4
9596,other,500.0,1.0,16.0,1
9597,other,1600.0,3.0,180.0,3
9599,other,648.0,1.0,34.0,1
9603,other,1080.0,2.0,64.0,2
9604,other,1100.0,2.0,61.0,2
9607,other,535.0,1.0,35.0,1
9611,other,1145.0,2.0,63.0,2
9612,other,3420.0,3.0,410.0,4
9613,other,1280.0,2.0,75.0,2
9614,other,680.0,3.0,60.0,2
9619,other,1050.0,2.0,110.0,2
9620,other,1541.0,2.0,181.0,2
9621,other,1275.0,2.0,105.0,2
9622,other,2048.0,3.0,206.0,3
9631,other,1200.0,2.0,140.0,4
9633,other,1160.0,2.0,75.0,2
9639,other,1155.0,2.0,65.0,2
9643,other,984.0,2.0,125.0,2
9644,other,1148.0,2.0,69.0,2
9647,other,3000.0,4.0,264.0,4
9649,other,1320.0,2.0,90.0,2
9653,other,1230.0,2.0,68.0,2
9655,other,4560.0,5.0,430.0,4
9660,other,3000.0,4.0,300.0,5
9661,other,1560.0,2.0,125.0,3
9663,other,1012.0,2.0,59.0,2
9664,other,1245.0,2.0,120.0,2
9665,other,1485.0,2.0,110.0,3
9668,other,1489.0,2.0,101.0,2
9669,other,2800.0,4.0,365.0,4
9674,other,1903.0,3.0,165.0,3
9679,other,551.0,1.0,30.0,1
9681,other,550.0,1.0,16.0,1
9687,other,1603.0,2.0,125.0,3
9688,other,2180.0,3.0,285.0,3
9689,other,450.0,1.0,30.0,1
9690,other,3000.0,4.0,301.0,4
9693,other,1275.0,2.0,69.0,2
9695,other,1623.0,3.0,155.0,3
9697,other,900.0,1.0,52.3,1
9703,other,1200.0,2.0,110.0,2
9705,other,2648.0,3.0,238.0,3
9710,other,4800.0,4.0,420.0,4
9711,other,1163.0,2.0,68.0,2
9712,other,801.0,1.0,33.645,1
9717,other,998.0,2.0,65.0,2
9718,other,3300.0,9.0,450.0,10
9719,other,1040.0,2.0,78.0,2
9722,other,1907.0,2.0,200.0,3
9723,other,1330.0,2.0,80.0,2
9724,other,4446.0,3.0,410.0,3
9733,other,1092.0,3.0,95.0,3
9739,other,1130.0,2.0,75.0,2
9741,other,1900.0,3.0,190.0,3
9743,other,1200.0,4.0,110.0,4
9744,other,1630.0,3.0,131.0,3
9745,other,1050.0,2.0,41.0,1
9747,other,3210.0,4.0,380.0,3
9748,other,5425.0,13.0,275.0,13
9749,other,1200.0,4.0,135.0,4
9752,other,4041.0,4.0,345.0,4
9753,other,620.0,1.0,25.0,1
9754,other,1210.0,2.0,75.0,2
9757,other,1200.0,1.0,70.0,2
9759,other,1200.0,3.0,70.0,2
9761,other,1130.0,2.0,68.0,2
9764,other,2750.0,5.0,275.0,3
9765,other,800.0,2.0,55.0,2
9766,other,1244.0,2.0,95.0,2
9767,other,1500.0,4.0,180.0,3
9768,other,1200.0,2.0,75.0,2
9769,other,400.0,2.0,50.0,1
9773,other,1200.0,1.0,48.0,1
9778,other,1450.0,2.0,90.0,2
9780,other,10030.0,1.0,150.0,1
9782,other,2300.0,3.0,280.0,3
9786,other,925.0,2.0,55.0,2
9788,other,1400.0,2.0,160.0,2
9790,other,703.0,2.0,60.0,2
9793,other,600.0,1.0,20.0,1
9794,other,4382.0,4.0,400.0,4
9795,other,1030.0,2.0,77.25,3
9798,other,1293.0,2.0,80.0,2
9801,other,1000.0,2.0,66.0,2
9803,other,1200.0,2.0,135.0,2
9810,other,975.0,2.0,60.0,2
9813,other,1500.0,2.0,85.0,1
9816,other,1200.0,4.0,138.0,2
9817,other,1100.0,2.0,68.0,2
9818,other,4000.0,6.0,460.0,6
9820,other,2950.0,4.0,250.0,4
9821,other,1464.0,2.0,115.0,3
9826,other,1415.0,2.0,120.0,2
9831,other,2400.0,2.0,185.0,3
9834,other,1025.0,2.0,65.0,2
9835,other,1020.0,2.0,70.0,2
9836,other,1155.0,2.0,69.0,2
9837,other,2030.0,2.0,182.0,3
9839,other,2900.0,3.0,325.0,3
9843,other,1500.0,2.0,145.0,2
9851,other,1201.0,2.0,65.0,2
9852,other,660.0,1.0,30.0,1
9855,other,2735.0,4.0,340.0,3
9856,other,950.0,2.0,65.0,2
9857,other,980.0,3.0,80.0,3
9862,other,1265.0,2.0,68.0,2
9865,other,660.0,1.0,35.0,1
9869,other,1178.0,2.0,80.0,2
9871,other,2700.0,4.0,295.0,4
9874,other,1300.0,2.0,95.0,2
9875,other,936.0,1.0,53.0,1
9876,other,1277.0,2.0,92.0,2
9878,other,1600.0,2.0,160.0,2
9886,other,1839.0,3.0,160.0,3
9889,other,925.0,2.0,100.0,2
9890,other,650.0,1.0,50.0,1
9892,other,720.0,1.0,32.39,1
9894,other,1600.0,3.0,130.0,3
9895,other,1296.0,2.0,70.0,2
9899,other,2200.0,3.0,225.0,4
9901,other,1626.6,3.0,133.0,3
9903,other,1100.0,2.0,60.0,2
9904,other,1348.0,2.0,100.0,2
9906,other,1350.0,4.0,175.0,4
9915,other,3000.0,3.0,265.0,3
9916,other,1200.0,2.0,120.0,3
9918,other,1800.0,3.0,150.0,3
9922,other,2098.0,3.0,210.0,3
9923,other,2400.0,3.0,270.0,3
9924,other,1800.0,3.0,192.0,3
9926,other,509.0,1.0,20.0,1
9930,other,2350.0,5.0,325.0,5
